#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GCA_001349735.1_CVKE01000005.1_108899_109754_comp       -            284 Peptidase_M23        PF01551.25    96   7.4e-20   73.6   1.4   1   1   3.3e-22   1.7e-19   72.4   1.4    13    91   162   254   151   258 0.87 -
GCA_009660805.1_WJTZ01000002.1_279275_280130_comp       -            284 Peptidase_M23        PF01551.25    96     1e-19   73.1   1.1   1   1   4.4e-22   2.3e-19   72.0   1.1     7    91   157   254   151   258 0.86 -
GCA_008763395.1_VRRB01000024.1_7832_8687_comp           -            284 Peptidase_M23        PF01551.25    96     1e-19   73.1   1.2   1   1   4.5e-22   2.4e-19   71.9   1.2     7    91   157   254   151   258 0.86 -
GCA_013339185.1_JABMFF010000005.1_136718_137573_revcomp -            284 Peptidase_M23        PF01551.25    96   1.1e-19   73.1   1.6   1   1     5e-22   2.6e-19   71.8   1.6     7    91   157   254   151   258 0.86 -
GCA_011027375.1_JAAJDF010000047.1_900_1755_comp         -            284 Peptidase_M23        PF01551.25    96   1.2e-19   72.9   1.2   1   1   4.5e-22   2.4e-19   71.9   1.2     7    91   157   254   151   258 0.86 -
GCA_003420245.1_BDYC01000024.1_2083_2938_comp           -            284 Peptidase_M23        PF01551.25    96   1.3e-19   72.7   1.4   1   1   4.8e-22   2.5e-19   71.9   0.9    13    91   162   254   153   258 0.86 -
GCA_015575795.1_DACLLK010000007.1_136849_137704_comp    -            284 Peptidase_M23        PF01551.25    96   1.8e-19   72.3   1.3   1   1   8.6e-22   4.5e-19   71.1   1.3     7    91   157   254   151   258 0.86 -
GCA_000313005.1_AMRE01000072.1_46894_47749_revcomp      -            284 Peptidase_M23        PF01551.25    96   1.8e-19   72.3   1.3   1   1   8.6e-22   4.5e-19   71.1   1.3     7    91   157   254   151   258 0.86 -
GCA_008385785.1_VUKJ01000010.1_61408_67348_revcomp      -           1979 Peptidase_M23        PF01551.25    96   2.2e-19   72.0   0.2   1   1   1.3e-21   6.8e-19   70.5   0.2     2    96  1634  1728  1633  1728 0.96 -
GCA_003041795.1_PZGI01000017.1_39600_44607_comp         -           1668 Peptidase_M23        PF01551.25    96   2.2e-19   72.0   0.8   1   1   1.1e-21     6e-19   70.6   0.8     2    94  1319  1415  1318  1417 0.88 -
GCA_015716085.1_JADRMA010000003.1_356816_357671_comp    -            284 Peptidase_M23        PF01551.25    96   2.3e-19   72.0   1.3   1   1   8.6e-22   4.5e-19   71.1   1.3     7    91   157   254   151   258 0.86 -
GCA_001838525.1_KV837386.1_14468_18755_comp             -           1428 Peptidase_M23        PF01551.25    96   4.4e-19   71.1   0.5   1   1     2e-21   1.1e-18   69.8   0.5     2    92  1079  1169  1078  1177 0.89 -
GCA_015590585.1_DACMJE010000023.1_12467_18080_comp      -           1870 Peptidase_M23        PF01551.25    96   5.3e-19   70.8   2.1   1   1   1.6e-21   8.3e-19   70.2   0.4     2    96  1518  1618  1517  1618 0.90 -
GCA_004166665.1_QHIV01000003.1_227486_233099_revcomp    -           1870 Peptidase_M23        PF01551.25    96   5.4e-19   70.8   2.1   1   1   1.6e-21   8.3e-19   70.2   0.4     2    96  1518  1618  1517  1618 0.90 -
GCA_000541615.1_KI977550.1_185220_186075_revcomp        -            284 Peptidase_M23        PF01551.25    96   6.3e-19   70.6   0.8   1   1   2.7e-21   1.4e-18   69.5   0.8     7    91   157   254   151   258 0.86 -
GCA_000570655.1_KK040372.1_287685_288540_revcomp        -            284 Peptidase_M23        PF01551.25    96   6.4e-19   70.6   0.8   1   1   2.7e-21   1.4e-18   69.5   0.8     7    91   157   254   151   258 0.86 -
GCA_001045625.1_JSAJ01000016.1_856_1711_revcomp         -            284 Peptidase_M23        PF01551.25    96   7.2e-19   70.4   0.8   1   1   2.7e-21   1.4e-18   69.5   0.8     7    91   157   254   151   258 0.86 -
GCA_007678585.1_VEEV01000001.1_325324_327856_revcomp    -            843 Peptidase_M23        PF01551.25    96   2.3e-18   68.8   0.2   1   1   8.7e-21   4.6e-18   67.8   0.2     2    96   312   406   311   406 0.94 -
GCA_015634165.1_AAXKZS010000004.1_13014_17961_comp      -           1648 Peptidase_M23        PF01551.25    96   2.3e-18   68.8   0.0   1   1   1.2e-20   6.1e-18   67.4   0.0     2    96  1307  1402  1306  1402 0.92 -
GCA_001838525.1_KV837407.1_19880_22451_revcomp          -            856 Peptidase_M23        PF01551.25    96   3.3e-18   68.3   0.3   1   1   1.3e-20     7e-18   67.2   0.3     2    96   326   420   325   420 0.93 -
GCA_001068645.1_JWDI01000116.1_27702_33138_comp         -           1811 Peptidase_M23        PF01551.25    96   5.7e-18   67.5   2.4   1   1   1.2e-20   6.3e-18   67.4   0.2     3    95  1428  1524  1427  1525 0.89 -
GCA_003813255.1_RHFT01000015.1_13049_17519_revcomp      -           1489 Peptidase_M23        PF01551.25    96   6.1e-18   67.4   1.1   1   1   2.2e-20   1.1e-17   66.6   0.2     2    92  1119  1209  1118  1217 0.89 -
GCA_015541205.1_DACKMQ010000024.1_9764_14309_comp       -           1514 Peptidase_M23        PF01551.25    96   7.3e-18   67.2   1.3   1   1   2.2e-20   1.2e-17   66.5   0.2     2    92  1144  1234  1143  1242 0.89 -
GCA_007665525.1_VDNJ01000012.1_23954_28697_comp         -           1580 Peptidase_M23        PF01551.25    96   8.6e-18   66.9   2.9   1   1   2.4e-20   1.2e-17   66.4   0.7     2    96  1236  1328  1235  1328 0.96 -
GCA_001940385.1_LAWU01000010.1_26691_31158_revcomp      -           1488 Peptidase_M23        PF01551.25    96     1e-17   66.7   0.3   1   1     6e-20   3.2e-17   65.1   0.3     2    92  1130  1220  1129  1225 0.90 -
GCA_015638825.1_AAXLCX010000001.1_73677_79680_revcomp   -           2000 Peptidase_M23        PF01551.25    96   1.1e-17   66.6   0.3   1   1   8.6e-20   4.5e-17   64.6   0.3     2    92  1635  1725  1634  1730 0.90 -
GCA_004166665.1_QHIV01000004.1_251119_255562_revcomp    -           1480 Peptidase_M23        PF01551.25    96   1.1e-17   66.6   0.0   1   1   6.6e-20   3.5e-17   65.0   0.0     2    96  1119  1214  1118  1214 0.91 -
GCA_015634165.1_AAXKZS010000024.1_19410_23853_comp      -           1480 Peptidase_M23        PF01551.25    96   1.1e-17   66.6   0.0   1   1   6.6e-20   3.5e-17   65.0   0.0     2    96  1119  1214  1118  1214 0.91 -
GCA_015590585.1_DACMJE010000024.1_11852_16163_revcomp   -           1436 Peptidase_M23        PF01551.25    96   1.1e-17   66.6   0.0   1   1   6.4e-20   3.3e-17   65.1   0.0     2    96  1075  1170  1074  1170 0.91 -
GCA_001070555.1_JVUF01000461.1_74_1928_comp             -            617 Peptidase_M23        PF01551.25    96   4.2e-17   64.7   0.2   1   1   1.9e-19     1e-16   63.5   0.2     2    90   284   376   283   382 0.88 -
GCA_902722665.1_CACURK010000015.1_30863_38675_revcomp   -           2603 Peptidase_M23        PF01551.25    96     8e-17   63.8   1.3   1   1   8.9e-19   4.6e-16   61.4   1.3     2    88  1756  1849  1755  1860 0.85 -
GCA_900187005.1_LT906464.1_516025_521932_comp           -           1968 Peptidase_M23        PF01551.25    96     9e-17   63.7   0.0   1   1   6.8e-19   3.6e-16   61.8   0.0     2    96  1613  1708  1612  1708 0.93 -
GCA_003578835.1_QXUH01000035.1_6515_12686_revcomp       -           2056 Peptidase_M23        PF01551.25    96     1e-16   63.5   0.9   1   1   4.6e-19   2.4e-16   62.3   0.1     2    89  1710  1797  1709  1808 0.88 -
GCA_003687235.1_RDEG01000004.1_106738_111229_revcomp    -           1496 Peptidase_M23        PF01551.25    96   1.3e-16   63.2   0.2   1   1   6.5e-19   3.4e-16   61.8   0.2     2    90  1163  1255  1162  1261 0.88 -
GCA_001068505.1_JWFS01000126.1_17500_21991_comp         -           1496 Peptidase_M23        PF01551.25    96   1.3e-16   63.2   0.2   1   1   6.5e-19   3.4e-16   61.8   0.2     2    90  1163  1255  1162  1261 0.88 -
GCA_000313005.1_AMRE01000057.1_260_3110_revcomp         -            949 Peptidase_M23        PF01551.25    96   1.8e-16   62.7   0.0   1   1   1.9e-18     1e-15   60.3   0.0     2    96   583   678   582   678 0.93 -
GCA_007678585.1_VEEV01000001.1_319568_324482_revcomp    -           1637 Peptidase_M23        PF01551.25    96   2.2e-16   62.4   0.2   1   1   1.8e-18   9.3e-16   60.4   0.2     2    96  1276  1378  1275  1378 0.90 -
GCA_015583895.1_DACLYT010000008.1_38679_40149_revcomp   -            489 Peptidase_M23        PF01551.25    96   3.6e-16   61.8   1.4   1   1   3.8e-18     2e-15   59.4   0.3     2    91    48   142    47   148 0.89 -
GCA_015575795.1_DACLLK010000006.1_76022_80552_revcomp   -           1509 Peptidase_M23        PF01551.25    96   3.7e-16   61.7   0.1   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_000538115.1_KI973658.1_10340_14870_revcomp          -           1509 Peptidase_M23        PF01551.25    96   3.7e-16   61.7   0.1   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_015605545.1_DACMTP010000010.1_9983_14513_comp       -           1509 Peptidase_M23        PF01551.25    96   3.7e-16   61.7   0.1   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_009752365.1_WPUC01000010.1_47923_52453_comp         -           1509 Peptidase_M23        PF01551.25    96   3.8e-16   61.7   0.1   1   1   3.7e-18   1.9e-15   59.4   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_011027375.1_JAAJDF010000036.1_9796_14326_revcomp    -           1509 Peptidase_M23        PF01551.25    96   3.9e-16   61.6   0.1   1   1   3.7e-18   1.9e-15   59.4   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_903805035.1_CAIHRG010000001.1_20545_25075_revcomp   -           1509 Peptidase_M23        PF01551.25    96   3.9e-16   61.6   0.1   1   1   3.7e-18   1.9e-15   59.4   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_903989835.1_CAJEJY010000039.1_11158_15688_revcomp   -           1509 Peptidase_M23        PF01551.25    96     4e-16   61.6   0.1   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_013339185.1_JABMFF010000011.1_11199_15729_comp      -           1509 Peptidase_M23        PF01551.25    96   4.1e-16   61.6   0.7   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_001047795.1_CVRA01000004.1_74583_79113_revcomp      -           1509 Peptidase_M23        PF01551.25    96   4.2e-16   61.5   0.7   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_002000845.1_CP014441.1_771133_775663_revcomp        -           1509 Peptidase_M23        PF01551.25    96   4.2e-16   61.5   0.7   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_015716085.1_JADRMA010000007.1_12242_16772_comp      -           1509 Peptidase_M23        PF01551.25    96   4.2e-16   61.5   0.7   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_003237895.1_PZTK01000004.1_74663_79193_comp         -           1509 Peptidase_M23        PF01551.25    96   4.2e-16   61.5   0.7   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_903803695.1_CAIHMC010000003.1_355805_360335_comp    -           1509 Peptidase_M23        PF01551.25    96   4.2e-16   61.5   0.1   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_010364195.1_JAAFKS010000032.1_10503_15036_revcomp   -           1510 Peptidase_M23        PF01551.25    96   4.4e-16   61.5   0.0   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1144  1239  1143  1239 0.93 -
GCA_001349735.1_CVKE01000002.1_308143_312673_comp       -           1509 Peptidase_M23        PF01551.25    96   4.6e-16   61.4   0.1   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_000538115.1_KI973632.1_31864_38197_comp             -           2110 Peptidase_M23        PF01551.25    96   4.6e-16   61.4   1.4   1   1   5.4e-18   2.9e-15   58.9   1.4     2    88  1263  1356  1262  1367 0.85 -
GCA_003420245.1_BDYC01000017.1_43248_47778_comp         -           1509 Peptidase_M23        PF01551.25    96   4.6e-16   61.4   0.3   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_002121895.1_NDNZ01000039.1_43332_47862_revcomp      -           1509 Peptidase_M23        PF01551.25    96   4.7e-16   61.4   0.0   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_903812785.1_CAIIVA010000005.1_69976_74506_comp      -           1509 Peptidase_M23        PF01551.25    96   4.7e-16   61.4   0.0   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_001019375.2_JXZU02000003.1_76575_81105_revcomp      -           1509 Peptidase_M23        PF01551.25    96   4.7e-16   61.4   0.0   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1143  1238  1142  1238 0.93 -
GCA_000570655.1_KK040385.1_9842_14375_revcomp           -           1510 Peptidase_M23        PF01551.25    96   5.1e-16   61.2   0.0   1   1   3.5e-18   1.8e-15   59.5   0.0     2    96  1144  1239  1143  1239 0.93 -
GCA_015634165.1_AAXKZS010000004.1_25685_27146_comp      -            486 Peptidase_M23        PF01551.25    96     6e-16   61.0   1.3   1   1   3.7e-18     2e-15   59.4   0.3     2    91    48   142    47   148 0.89 -
GCA_015583895.1_DACLYT010000008.1_26785_31750_revcomp   -           1654 Peptidase_M23        PF01551.25    96   6.5e-16   60.9   0.4   1   1   3.3e-18   1.7e-15   59.5   0.4     2    96  1274  1367  1273  1367 0.93 -
GCA_006680085.1_VFBN01000080.1_550181_551435_comp       -            417 Peptidase_M23        PF01551.25    96   7.2e-16   60.8   0.1   1   1   3.5e-18   1.8e-15   59.5   0.1     2    94    48   145    47   147 0.90 -
GCA_002208805.2_CP022096.2_824589_825432_revcomp        -            280 Peptidase_M23        PF01551.25    96   1.4e-15   59.9   0.1   1   1   1.1e-17   5.6e-15   57.9   0.0    12    89   160   251   149   260 0.88 -
GCA_014635045.1_BMCF01000010.1_69871_70816_revcomp      -            314 Peptidase_M23        PF01551.25    96   1.5e-15   59.8   0.2   1   1   8.7e-18   4.5e-15   58.2   0.2    11    91   164   258   160   265 0.87 -
GCA_001940385.1_LAWU01000010.1_37241_38702_revcomp      -            486 Peptidase_M23        PF01551.25    96   2.5e-15   59.0   0.5   1   1   5.1e-17   2.7e-14   55.7   0.1     2    93    48   144    47   147 0.88 -
GCA_003578835.1_QXUH01000035.1_21202_22732_revcomp      -            509 Peptidase_M23        PF01551.25    96     3e-15   58.8   0.4   1   1   1.6e-17   8.3e-15   57.4   0.1     2    95    69   167    68   168 0.89 -
GCA_002994385.1_MRZH01000002.1_89592_91065_comp         -            490 Peptidase_M23        PF01551.25    96     3e-15   58.8   0.1   1   1   5.7e-18     3e-15   58.8   0.1     2    95    48   146    47   147 0.89 -
GCA_003578835.1_QXUH01000115.1_1738_3202_revcomp        -            487 Peptidase_M23        PF01551.25    96   5.1e-15   58.0   0.1   1   1   2.6e-17   1.3e-14   56.7   0.1     2    95    48   146    47   147 0.90 -
GCA_015638825.1_AAXLCX010000001.1_86149_87631_revcomp   -            493 Peptidase_M23        PF01551.25    96   5.4e-15   58.0   0.0   1   1   2.4e-17   1.3e-14   56.8   0.0     2    93    48   144    47   147 0.90 -
GCA_007665525.1_VDNJ01000001.1_252008_253025_revcomp    -            338 Peptidase_M23        PF01551.25    96   5.7e-15   57.9   0.9   1   1   4.4e-17   2.3e-14   56.0   0.2    10    91   187   282   183   288 0.86 -
GCA_015634165.1_AAXKZS010000024.1_31262_32723_comp      -            486 Peptidase_M23        PF01551.25    96   9.9e-15   57.1   0.5   1   1   1.6e-16   8.4e-14   54.1   0.1     2    91    48   142    47   149 0.87 -
GCA_004166665.1_QHIV01000004.1_262566_264027_revcomp    -            486 Peptidase_M23        PF01551.25    96   1.3e-14   56.7   0.5   1   1   1.4e-16   7.4e-14   54.3   0.1     2    91    48   142    47   149 0.87 -
GCA_015590585.1_DACMJE010000024.1_23394_24855_revcomp   -            486 Peptidase_M23        PF01551.25    96   1.6e-14   56.4   0.6   1   1   3.4e-16   1.8e-13   53.1   0.1     2    91    48   142    47   148 0.86 -
GCA_003578835.1_QXUH01000003.1_50982_51945_comp         -            320 Peptidase_M23        PF01551.25    96   1.7e-14   56.3   2.0   1   1   5.7e-17     3e-14   55.6   0.2    14    91   173   264   152   270 0.85 -
GCA_003041795.1_PZGI01000037.1_13961_19076_revcomp      -           1704 Peptidase_M23        PF01551.25    96     8e-14   54.2   0.1   1   1   5.3e-16   2.8e-13   52.5   0.1     2    92  1321  1408  1320  1419 0.85 -
GCA_001230465.1_CTZB01000039.1_31673_34727_revcomp      -           1017 Peptidase_M23        PF01551.25    96   1.2e-13   53.6   0.0   1   1   5.6e-16   2.9e-13   52.4   0.0     3    89   445   543   443   550 0.85 -
GCA_015610325.1_DACNAH010000070.1_13_1042_comp          -            342 Peptidase_M23        PF01551.25    96   1.8e-13   53.1   0.0   1   1   8.7e-16   4.6e-13   51.8   0.0    31    96     6    72     3    72 0.94 -
GCA_003578835.1_QXUH01000046.1_12301_16417_comp         -           1371 Peptidase_M23        PF01551.25    96   2.1e-13   52.9   1.0   1   1   1.2e-15   6.2e-13   51.4   0.2     2    90  1033  1125  1032  1131 0.83 -
GCA_007678585.1_VEEV01000002.1_145709_146552_revcomp    -            280 Peptidase_M23        PF01551.25    96   1.9e-11   46.6   0.1   1   1   1.6e-13   8.3e-11   44.6   0.0    13    89   161   251   149   260 0.87 -
GCA_001838525.1_KV837390.1_29460_33117_revcomp          -           1218 Peptidase_M23        PF01551.25    96   9.4e-05   25.1   0.4   1   1   8.7e-06    0.0046   19.7   0.1    10    70   974  1035   969  1052 0.88 -
GCA_002994385.1_MRZH01000007.1_29461_33118_revcomp      -           1218 Peptidase_M23        PF01551.25    96   9.7e-05   25.1   0.5   1   1   8.7e-06    0.0046   19.7   0.1    10    70   974  1035   969  1052 0.88 -
GCA_007676625.1_VEKD01000001.1_28668_32310_comp         -           1213 Peptidase_M23        PF01551.25    96   0.00021   24.0   0.4   1   1   1.7e-05    0.0089   18.8   0.1    10    69   974  1034   969  1047 0.88 -
GCA_002208805.2_CP022096.2_2032263_2035905_comp         -           1213 Peptidase_M23        PF01551.25    96   0.00021   24.0   0.4   1   1   1.7e-05    0.0089   18.8   0.1    10    69   974  1034   969  1047 0.88 -
GCA_001073525.1_JVAP01000369.1_9338_13532_revcomp       -           1397 Peptidase_M23        PF01551.25    96   0.00021   24.0   0.1   1   1    0.0016      0.84   12.5   0.0    11    70  1146  1207  1139  1213 0.82 -
GCA_001068645.1_JWDI01000496.1_27731_31370_comp         -           1212 Peptidase_M23        PF01551.25    96   0.00026   23.7   1.1   1   1     5e-05     0.026   17.3   0.0    10    69   974  1034   969  1046 0.88 -
GCA_001073525.1_JVAP01000305.1_12227_12845_revcomp      -            205 Peptidase_M23        PF01551.25    96   0.00036   23.3   0.0   1   1   1.5e-06   0.00079   22.2   0.0     2    30   170   198   169   203 0.92 -
GCA_008385785.1_VUKJ01000031.1_27739_31378_comp         -           1212 Peptidase_M23        PF01551.25    96   0.00053   22.7   1.4   1   1   7.7e-05      0.04   16.7   0.1    10    69   974  1034   969  1046 0.87 -
GCA_001073525.1_JVAP01000307.1_16033_17353_comp         -            439 Peptidase_M23        PF01551.25    96    0.0011   21.8   6.2   1   2    0.0015      0.78   12.6   0.3    50    77    75   102    55   120 0.82 -
GCA_001073525.1_JVAP01000307.1_16033_17353_comp         -            439 Peptidase_M23        PF01551.25    96    0.0011   21.8   6.2   2   2    0.0029       1.5   11.6   0.3    14    69   189   248   178   266 0.80 -
GCA_003580835.1_QYJM01000013.1_24197_27836_revcomp      -           1212 Peptidase_M23        PF01551.25    96    0.0013   21.5   1.3   1   1   0.00021      0.11   15.3   0.0    10    69   974  1034   969  1046 0.87 -
GCA_001068645.1_JWDI01000120.1_4017_5160_comp           -            380 Peptidase_M23        PF01551.25    96    0.0014   21.3   1.3   1   1    0.0036       1.9   11.4   0.1    14    59   193   236   181   250 0.84 -
GCA_001230465.1_CTZB01000122.1_13179_14328_comp         -            382 Peptidase_M23        PF01551.25    96    0.0016   21.2   0.7   1   1    0.0015      0.76   12.6   0.0    34    73    49    88    28   101 0.78 -
GCA_900187005.1_LT906464.1_224827_228445_comp           -           1205 Peptidase_M23        PF01551.25    96    0.0021   20.8   0.8   1   1   0.00013     0.069   16.0   0.1    10    69   968  1028   963  1040 0.83 -
GCA_007665525.1_VDNJ01000005.1_27474_31116_revcomp      -           1213 Peptidase_M23        PF01551.25    96    0.0027   20.5   2.1   1   1   6.8e-05     0.035   16.9   0.1    10    70   974  1035   969  1053 0.88 -
GCA_001075685.1_JUNR01000172.1_24204_27846_comp         -           1213 Peptidase_M23        PF01551.25    96    0.0031   20.3   0.3   1   1    0.0003      0.16   14.8   0.1    10    70   974  1035   969  1052 0.87 -
GCA_001068505.1_JWFS01000077.1_24241_27883_revcomp      -           1213 Peptidase_M23        PF01551.25    96    0.0031   20.3   0.3   1   1    0.0003      0.16   14.8   0.1    10    70   974  1035   969  1052 0.87 -
GCA_006680085.1_VFBN01000076.1_193906_194326_comp       -            139 Peptidase_M23        PF01551.25    96    0.0048   19.7   0.6   1   1    0.0005      0.26   14.1   0.1    52    75    81   104    41   109 0.85 -
GCA_014635045.1_BMCF01000005.1_27587_31226_revcomp      -           1212 Peptidase_M23        PF01551.25    96    0.0051   19.6   1.2   1   1   0.00026      0.13   15.0   0.1    10    69   974  1034   969  1047 0.87 -
GCA_003578835.1_QXUH01000009.1_24446_28088_comp         -           1213 Peptidase_M23        PF01551.25    96     0.007   19.2   2.2   1   1   0.00015     0.077   15.8   0.1    10    70   974  1035   969  1053 0.88 -
GCA_900125005.1_FQEJ01000003.1_50900_51281_revcomp      -            126 Peptidase_M23        PF01551.25    96    0.0081   18.9   0.3   1   1   3.4e-05     0.018   17.8   0.2     4    69     4    76     2    88 0.69 -
GCA_903989835.1_CAJEJY010000086.1_8_419_revcomp         -            136 SH3_5                PF08460.13    68   1.2e-27   98.3   2.4   1   1   1.2e-30   1.8e-27   97.8   0.8     1    68    50   115    50   115 0.99 -
GCA_011027375.1_JAAJDF010000018.1_24355_25828_comp      -            490 SH3_5                PF08460.13    68   1.8e-26   94.6   1.0   1   1   2.9e-29   4.3e-26   93.4   0.6     1    68   404   469   404   469 0.99 -
GCA_000557105.1_KK014896.1_520_1966_comp                -            481 SH3_5                PF08460.13    68   1.8e-26   94.6   0.8   1   1   1.2e-29   1.8e-26   94.6   0.8     1    68   395   460   395   460 0.99 -
GCA_000538115.1_KI973629.1_27646_29119_comp             -            490 SH3_5                PF08460.13    68   1.8e-26   94.6   1.0   1   1   2.9e-29   4.3e-26   93.4   0.6     1    68   404   469   404   469 0.99 -
GCA_000594685.1_JFSD01000014.1_25884_27357_revcomp      -            490 SH3_5                PF08460.13    68   1.9e-26   94.5   0.8   1   1   1.3e-29   1.9e-26   94.5   0.8     1    68   404   469   404   469 0.99 -
GCA_010364195.1_JAAFKS010000019.1_26079_27552_revcomp   -            490 SH3_5                PF08460.13    68   1.9e-26   94.5   0.8   1   1   1.3e-29   1.9e-26   94.5   0.8     1    68   404   469   404   469 0.99 -
GCA_013339185.1_JABMFF010000015.1_26949_28422_revcomp   -            490 SH3_5                PF08460.13    68   1.9e-26   94.5   0.8   1   1   1.3e-29   1.9e-26   94.5   0.8     1    68   404   469   404   469 0.99 -
GCA_015716085.1_JADRMA010000013.1_27582_29055_comp      -            490 SH3_5                PF08460.13    68   1.9e-26   94.5   0.8   1   1   1.3e-29   1.9e-26   94.5   0.8     1    68   404   469   404   469 0.99 -
GCA_001230465.1_CTZB01000066.1_21327_22800_comp         -            490 SH3_5                PF08460.13    68   1.9e-26   94.5   0.8   1   1   1.3e-29   1.9e-26   94.5   0.8     1    68   404   469   404   469 0.99 -
GCA_007678585.1_VEEV01000001.1_334540_335833_revcomp    -            430 SH3_5                PF08460.13    68   2.5e-26   94.1   2.7   1   1   5.6e-29   8.3e-26   92.5   0.7     1    68   344   409   344   409 0.99 -
GCA_002000845.1_CP014441.1_954271_955717_comp           -            481 SH3_5                PF08460.13    68   3.6e-26   93.6   0.7   1   1   2.4e-29   3.6e-26   93.6   0.7     1    68   395   460   395   460 0.99 -
GCA_002121895.1_NDNZ01000027.1_25408_26854_comp         -            481 SH3_5                PF08460.13    68   4.2e-26   93.4   0.6   1   1   2.8e-29   4.2e-26   93.4   0.6     1    68   395   460   395   460 0.99 -
GCA_000561525.1_KK025770.1_25320_26793_revcomp          -            490 SH3_5                PF08460.13    68   4.2e-26   93.4   0.6   1   1   2.9e-29   4.2e-26   93.4   0.6     1    68   404   469   404   469 0.99 -
GCA_015541205.1_DACKMQ010000006.1_24562_26035_revcomp   -            490 SH3_5                PF08460.13    68   4.2e-26   93.4   0.6   1   1   2.9e-29   4.2e-26   93.4   0.6     1    68   404   469   404   469 0.99 -
GCA_001047795.1_CVRA01000004.1_196626_198099_revcomp    -            490 SH3_5                PF08460.13    68   4.3e-26   93.4   0.6   1   1   2.9e-29   4.3e-26   93.4   0.6     1    68   404   469   404   469 0.99 -
GCA_015577655.1_DACLQB010000012.1_27907_29380_comp      -            490 SH3_5                PF08460.13    68   5.9e-26   92.9   0.5   1   1     4e-29   5.9e-26   92.9   0.5     1    68   404   469   404   469 0.99 -
GCA_015610325.1_DACNAH010000031.1_25602_27075_revcomp   -            490 SH3_5                PF08460.13    68   5.9e-26   92.9   0.5   1   1     4e-29   5.9e-26   92.9   0.5     1    68   404   469   404   469 0.99 -
GCA_000363645.1_KB822271.1_520_1966_comp                -            481 SH3_5                PF08460.13    68     3e-25   90.7   0.7   1   1     2e-28     3e-25   90.7   0.7     1    68   395   460   395   460 0.99 -
GCA_015618265.1_DACNMT010000002.1_197590_199051_revcomp -            486 SH3_5                PF08460.13    68   4.4e-25   90.1   0.8   1   1     3e-28   4.4e-25   90.1   0.8     1    68   400   465   400   465 0.99 -
GCA_002208805.2_CP022096.2_2335872_2337165_comp         -            430 SH3_5                PF08460.13    68   1.3e-22   82.2   3.2   1   1   2.4e-25   3.6e-22   80.8   1.0     1    68   344   409   344   409 0.99 -
GCA_003076375.1_CP016158.1_25342_26518_comp             -            391 SH3_5                PF08460.13    68   3.6e-21   77.6   0.1   1   1   6.6e-24   9.8e-21   76.2   0.1     2    68   309   373   308   373 0.96 -
GCA_003387875.1_QKYG01000063.1_46806_48213_comp         -            468 SH3_5                PF08460.13    68   4.3e-21   77.4   0.1   1   1   6.9e-24     1e-20   76.2   0.1     2    68   386   450   385   450 0.96 -
GCA_900187005.1_LT906464.1_1673224_1674628_revcomp      -            467 SH3_5                PF08460.13    68   6.8e-21   76.7   0.1   1   1   9.4e-24   1.4e-20   75.7   0.1     2    68   385   449   384   449 0.96 -
GCA_002208805.2_CP022096.2_951310_952684_revcomp        -            457 SH3_5                PF08460.13    68   1.4e-19   72.5   0.0   1   1   2.7e-22   3.9e-19   71.1   0.0     2    68   376   439   375   439 0.94 -
